movieCd,movieNm,movieNmEn,prdtYear,openDt,typeNm,prdtStatNm,nationAlt,genreAlt,repNationNm,repGenreNm
20081608,치정시대1,Package Screening,,,단편,기타,,드라마,,드라마
20124710,치어링 섹션,CHEERING SECTION,1977.0,,장편,기타,미국,코미디,미국,코미디
20149207,치명적 유혹,Sinful Temptations ,2001.0,,장편,기타,미국,드라마,미국,드라마
20151186,치링치링 시크릿 쥬쥬 1기,,2011.0,,단편,기타,한국,"애니메이션,멜로/로맨스",한국,애니메이션
20134851,츠야코와 료칸의 정사 2,Two-times-a-night: Tsuyako's Hot Spring,2006.0,,장편,기타,일본,"성인물(에로),드라마",일본,성인물(에로)
20110376,충전! 세상을 바꾸는 에너지,Powerful: Energy For Everyone,2010.0,,장편,기타,캐나다,다큐멘터리,캐나다,다큐멘터리
20113714,춤추는 대뉴욕,On the Town,1949.0,,장편,기타,미국,"코미디,어드벤처,뮤지컬",미국,코미디
20110202,출판사 애니메이션,,,,장편,기타,한국,기타,한국,기타
20080593,출산+그림자,Package Screening,,,장편,기타,일본,기타,일본,기타
19280002,춘희,Chun-hi ,1928.0,,장편,기타,한국,드라마,한국,드라마
19350010,춘풍,Spring Wind,1935.0,,장편,기타,한국,"멜로/로맨스,드라마",한국,멜로/로맨스
20112820,축제일,The Big Day,1949.0,,장편,기타,프랑스,코미디,프랑스,코미디
20124251,추억,The Helen Morgan Story,1957.0,,장편,기타,미국,드라마,미국,드라마
20070161,추방당한 천사,,1962.0,,장편,기타,"멕시코,기타","드라마,미스터리,코미디",멕시코,드라마
20101302,추문,SCANDAL,1950.0,,장편,기타,일본,기타,일본,기타
20124359,최후의 포장마차,The Last Wagon,1956.0,,장편,기타,미국,서부극(웨스턴),미국,서부극(웨스턴)
20111381,촌마게 푸딩,A Boy and His Samurai,2010.0,,장편,기타,일본,코미디,일본,코미디
20112350,"촌, 타운",The comma for Newtown,2009.0,,단편,기타,한국,기타,한국,기타
19838136,초인지대,The Dead Zone,1983.0,,장편,기타,미국,"드라마,공포(호러),스릴러",미국,드라마
20110368,초음이의 풀잎학교 - 4화 우리들의 텃밭,Cho Eum-ee's Pulip School,2011.0,,단편,기타,한국,애니메이션,한국,애니메이션
20134857,초등학교 동창회,,2000.0,,장편,기타,한국,성인물(에로),한국,성인물(에로)
20127888,체르노빌 아이들,Chernokids,2010.0,,단편,기타,프랑스,애니메이션,프랑스,애니메이션
20249253,독초,Poison,2024.0,,단편,기타,한국,스릴러,한국,스릴러
20110386,체르노빌 - 다시 쓰는 자연사,Chernobyl: A Natural History,2010.0,,장편,기타,프랑스,다큐멘터리,프랑스,다큐멘터리
20090477,청춘불패,Package Screening,,,장편,기타,일본,다큐멘터리,일본,다큐멘터리
20230411,거울; 자화상,Mirror; Self Portrait,2011.0,,단편,기타,한국,"스릴러,범죄",한국,스릴러
20113825,청소년 드라마의 이해와 실제,The Theory & Practice Theory of Teenage Drama,2008.0,,단편,기타,한국,드라마,한국,드라마
20230416,아뉴스데이,Agnus Dei,2010.0,,단편,기타,한국,"드라마,가족",한국,드라마
20124728,첫사랑,Music From Another Room,1998.0,,장편,기타,미국,"코미디,드라마,멜로/로맨스",미국,코미디
20041117,첫사랑,First Love,2004.0,,장편,기타,이탈리아,"드라마,멜로/로맨스",이탈리아,드라마
20127891,첫번째 접촉,First Contact,2010.0,,단편,기타,뉴질랜드,애니메이션,뉴질랜드,애니메이션
20080310,"첫남자,첫경험:아담과 이브",Adam and Eve,2005.0,,장편,기타,미국,"코미디,멜로/로맨스",미국,코미디
20112468,철새(귀소본능),Migratory Bird (The Homing Instinct),2011.0,,장편,기타,한국,다큐멘터리,한국,다큐멘터리
20230395,기관총과 Zombi ep.1 조선이 조선을 조선하다,,2021.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
19789088,철면객,A Man With Seven Faces,1978.0,,장편,기타,한국,액션,한국,액션
20124709,철도원,The Railroad Man,1956.0,,장편,기타,이탈리아,드라마,이탈리아,드라마
20128105,철도 건널목 파수꾼,The Level Crossing-Keeper,2011.0,,단편,기타,"프랑스,벨기에",애니메이션,프랑스,애니메이션
20018665,철권,God Of Fist Style,2001.0,,장편,기타,홍콩,"액션,판타지,SF",홍콩,액션
19780125,천하무적,Invincible,1978.0,,장편,기타,"한국,중국",액션,한국,액션
20230419,"반구대 사람들 ep. 1 - 그녀, 손방수","Bangudae People ep.1 - Her, Son Bang Soo",2021.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20108612,천왕권,Show Down,1973.0,,단편,기타,중국,"액션,드라마",중국,액션
19738088,천동,Cheondong,1973.0,,장편,기타,한국,공포(호러),한국,공포(호러)
20124267,천녀환혼,THE HAUNTING LOVER,2010.0,,장편,기타,홍콩,"멜로/로맨스,공포(호러)",홍콩,멜로/로맨스
19808231,천국의 문,Heaven's Gate,1980.0,,장편,기타,미국,기타,미국,기타
20138807,천국에서의 5분간,Five Minutes of Heaven ,2009.0,,장편,기타,"영국,아일랜드","범죄,스릴러",영국,범죄
20124707,천국과 지옥,Between Heaven And Hell,1956.0,,장편,기타,미국,"드라마,전쟁",미국,드라마
20249553,우리 할배,My Grandfa,2022.0,,단편,기타,한국,"가족,드라마,코미디",한국,가족
20112522,천강에 비친 달,"Temple of Hemp Valley, The",2011.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20134863,챔프,The Champ,1931.0,,장편,기타,미국,"드라마,가족",미국,드라마
20068487,책 속에 오르가즘이 있다,Bickford Shmeckler's Cool Ideas,2006.0,,장편,기타,미국,코미디,미국,코미디
20119844,창추안마을,The Village Elementary,2010.0,,장편,기타,중국,다큐멘터리,중국,다큐멘터리
20134865,참을 수 없는 밀애,Heartlift,2005.0,,장편,기타,"아르헨티나,스페인",드라마,아르헨티나,드라마
20100724,참새 마을,Sparrow  Village,2007.0,,단편,기타,미국,다큐멘터리,미국,다큐멘터리
20124295,찰리브라운-할로윈데이,"It's the Great Pumpkin, Charlie Brown",1966.0,,장편,기타,미국,애니메이션,미국,애니메이션
20124294,찰리브라운-추수감사절,A Charlie Brown Thanksgiving,1973.0,,장편,기타,미국,애니메이션,미국,애니메이션
20124293,찰리브라운-부활절,"It's the Easter Beagle, Charlie Brown",1974.0,,장편,기타,미국,애니메이션,미국,애니메이션
20124292,찰리브라운-발렌타인데이,"Be My Valentine, Charlie Brown",1975.0,,기타,기타,미국,애니메이션,미국,애니메이션
20008620,차퍼,Chopper,2000.0,,장편,기타,호주,"코미디,범죄,드라마",호주,코미디
19558044,차타레부인의 사랑,Lady Chatterley's Lover,1955.0,,장편,기타,프랑스,드라마,프랑스,드라마
19748143,차이나타운,Chinatown,1974.0,,장편,기타,미국,"범죄,미스터리,스릴러",미국,범죄
20081606,차별에 관한 이야기1,Package Screening,,,장편,기타,한국,기타,한국,기타
20137404,짱구는 못말려 극장판: 엄청난 태풍을 부르는 금창의 용사,,2008.0,,장편,기타,일본,애니메이션,일본,애니메이션
20113843,집으로 데려다 줄게요,I Carried You Home,2011.0,,장편,기타,"태국,싱가포르",드라마,태국,드라마
20119538,짐,Nobody’s Burden,2009.0,,단편,기타,한국,드라마,한국,드라마
20100902,질문 하나가 세상을 바꾼다,A Simple Question: The Story of STRAW,2010.0,,단편,기타,미국,다큐멘터리,미국,다큐멘터리
20070329,질,Gilles,,,장편,기타,벨기에,드라마,벨기에,드라마
20127980,진찰실,Consultation Room,2005.0,,단편,기타,일본,애니메이션,일본,애니메이션
20119365,진짜,Really,2006.0,,단편,기타,한국,"드라마,코미디",한국,드라마
20113831,진주는 공부중,Blue Birds On the Desk,2008.0,,단편,기타,한국,드라마,한국,드라마
20112449,진실 - 관타나모에서의 4일,You Don't Like the Truth: 4 Days Inside Guantanamo,2010.0,,장편,기타,"호주,캐나다,영국",다큐멘터리,호주,다큐멘터리
20111609,지하철의 여인들,Subway Girls,2010.0,,단편,기타,프랑스,애니메이션,프랑스,애니메이션
20111359,지터스,Jitters,2010.0,,장편,기타,아이슬란드,드라마,아이슬란드,드라마
20248364,폭설,Heavy Snow,2023.0,,장편,개봉준비,한국,드라마,한국,드라마
20128054,지지,JiJi,2011.0,,단편,기타,중국,애니메이션,중국,애니메이션
19538016,지상에서 영원으로,From Here to Eternity,1953.0,,장편,기타,미국,"전쟁,드라마,멜로/로맨스",미국,전쟁
20111216,지브리 창작의 비밀: 미야자키 하야오와 신인감독 갈등의 400일,,,,장편,기타,일본,다큐멘터리,일본,다큐멘터리
20127847,지도 제작자,The Cartographer,2011.0,,단편,기타,호주,애니메이션,호주,애니메이션
20147307,지네!,Centipede,2004.0,,장편,기타,미국,"액션,어드벤처,공포(호러)",미국,액션
20081376,지구에서 2천만 마일,20 Million Miles To Earth,1957.0,,장편,기타,미국,SF,미국,SF
20110466,"지구생존, 사막에서 길을 찾다 - 1부 사막에서 길을 잃다",Earth’s Survival: Seeking a Way in Deserts,2010.0,,장편,기타,한국,다큐멘터리,한국,다큐멘터리
20138809,지구 대참사,Below the Earth's Surface,2008.0,,장편,기타,독일,"스릴러,드라마",독일,스릴러
19958192,증오,White Man's Burden,1995.0,,장편,기타,"프랑스,미국","드라마,스릴러",프랑스,드라마
20111608,즈비그뉴의 찬장,Zbigniev's Cupboard,2010.0,,단편,기타,"영국,폴란드",애니메이션,영국,애니메이션
20137762,쥬라기 프레데터,,2001.0,,장편,기타,미국,"판타지,공포(호러),SF",미국,판타지
20110454,"중국, 밥상의 사회학",What's for Dinner?,2010.0,,단편,기타,"미국,중국",다큐멘터리,미국,다큐멘터리
20124687,죽음의 항해,Dead Calm,1989.0,,장편,기타,호주,"드라마,스릴러",호주,드라마
20110484,죽음을 부르는 소녀,Of Life & Death,2010.0,,단편,기타,미국,애니메이션,미국,애니메이션
20128063,주인이 잠든 사이,The Box,2012.0,,단편,기타,이탈리아,애니메이션,이탈리아,애니메이션
20190980,주선,Jade Dynasty,2019.0,,단편,기타,중국,"판타지,멜로/로맨스",중국,판타지
20128073,주바부 - 하이에나,Zoobabu - Hyena,2011.0,,단편,기타,스페인,애니메이션,스페인,애니메이션
20110603,주말,The Weekend,2011.0,,장편,기타,영국,"드라마,멜로/로맨스",영국,드라마
20128041,좋은 날,It's Such a Beautiful Day,2012.0,,단편,기타,미국,"애니메이션,코미디",미국,애니메이션
20138810,종로에서,,2006.0,,장편,기타,한국,성인물(에로),한국,성인물(에로)
19908361,좀비오 2,H.P. Lovecraft's Bride Of Re-Animator,1990.0,,장편,기타,미국,"공포(호러),코미디,SF",미국,공포(호러)
20137406,존웨인_ 이노센트 맨,,,,장편,기타,미국,서부극(웨스턴),미국,서부극(웨스턴)
19598009,존 웨인의 기병대,The Horse Soldiers,1959.0,,장편,기타,미국,"어드벤처,전쟁",미국,어드벤처
19968406,존 말코비치의 25시,The Ogre ,1996.0,,장편,기타,"프랑스,독일,영국",드라마,프랑스,드라마
20127852,조이라이드,Joyride,2012.0,,단편,기타,호주,애니메이션,호주,애니메이션
20100660,조우,Encounter,2010.0,,장편,기타,한국,드라마,한국,드라마
20111919,조용한 도서관,The Silent Library,2005.0,,단편,기타,한국,애니메이션,한국,애니메이션
20112686,조용한 남자,The quiet man,2011.0,,장편,기타,한국,드라마,한국,드라마
20101303,조용한 결투,QUIET DUEL,1949.0,,장편,기타,일본,기타,일본,기타
20134747,조르지오 내사랑,"Yes, Giorgio ",1982.0,,장편,기타,미국,코미디,미국,코미디
20134748,조디악,Zodiac: The Race Begins,2006.0,,장편,기타,싱가포르,애니메이션,싱가포르,애니메이션
20124528,조다 악바르,Jodhaa Akbar,2008.0,,장편,기타,인도,"액션,어드벤처",인도,액션
20134892,젠틀맨 브론코스,Gentlemen Broncos,2009.0,,장편,기타,미국,코미디,미국,코미디
19688090,제삼지대,The Third Zone ,1968.0,,장편,기타,한국,드라마,한국,드라마
20110366,제동이의 아주 특별한 여행,Jaedong’s Very Special Adventure,2010.0,,단편,기타,한국,애니메이션,한국,애니메이션
20134750,제나의실종,The Disappearance of Jenna Matheson,2007.0,,장편,기타,미국,"범죄,스릴러",미국,범죄
20080983,제3의 사나이,The Third Man,1949.0,,장편,기타,미국,"미스터리,스릴러",미국,미스터리
19799082,정조,Chastity,1979.0,,장편,기타,한국,드라마,한국,드라마
20136907,정사수표 6,,1993.0,,장편,기타,한국,성인물(에로),한국,성인물(에로)
20136908,정사수표 5,,1993.0,,장편,기타,한국,성인물(에로),한국,성인물(에로)
20138812,정사수표 1,,1992.0,,장편,기타,한국,성인물(에로),한국,성인물(에로)
20111905,정복자 독두꺼비 (3D),Cane Toads : The Conquest (3D),2010.0,,장편,기타,호주,다큐멘터리,호주,다큐멘터리
20127932,정복자,The Conquerors,2011.0,,단편,기타,"프랑스,캐나다",애니메이션,프랑스,애니메이션
20134751,정복되지 않는 사람들,Unconquered ,1947.0,,장편,기타,미국,어드벤처,미국,어드벤처
19780132,정무지보,Jung-Mu Ji-Bo Martial Arts,1978.0,,장편,기타,"한국,홍콩","드라마,액션",한국,드라마
20080006,정기상영회<황철민 신작전>,Package Screening,,,장편,기타,기타,기타,기타,기타
20134752,정글 피버,Jungle Fever ,1991.0,,장편,기타,미국,"드라마,멜로/로맨스",미국,드라마
20134753,정글 속의 고릴라,Gorillas in the Mist ,1988.0,,장편,기타,미국,드라마,미국,드라마
20128069,정글 번치 - 뉴스 비트 17,The Jungle Bunch - News beat 17,2012.0,,단편,기타,프랑스,애니메이션,프랑스,애니메이션
20149545,점핑,Jumping,2005.0,,단편,기타,"한국,중국",기타,한국,기타
20080862,점프 보이즈,Jump! Boys,2005.0,,장편,기타,대만,다큐멘터리,대만,다큐멘터리
20127929,점프,Jump,2010.0,,단편,기타,영국,애니메이션,영국,애니메이션
20080083,젊은 영화제,Package Screening,,,기타,기타,한국,기타,한국,기타
20110876,젊은 사자들,The Young Lions,1958.0,,장편,기타,미국,"드라마,전쟁",미국,드라마
20127927,절대 멈추지 않는 사람들,The People Who Never Stop,2012.0,,단편,기타,"프랑스,일본",애니메이션,프랑스,애니메이션
20128012,전철일지도 몰라,The Evening Traveling,2002.0,,단편,기타,일본,애니메이션,일본,애니메이션
20119998,전처의 결혼식,My Ex-wife’s Wedding,2009.0,,장편,기타,"한국,중국,홍콩","코미디,멜로/로맨스",한국,코미디
20112473,전쟁의 상흔,Far from Forgotten,2011.0,,장편,기타,미국,다큐멘터리,미국,다큐멘터리
20060540,전쟁영화,War Movie,2005.0,,단편,기타,한국,"드라마,코미디",한국,드라마
19710025,전쟁과 인간,War And Human Being,1971.0,,장편,기타,한국,"드라마,전쟁",한국,드라마
19468002,전원 교향곡,Pastoral Symphony,1946.0,,장편,기타,프랑스,드라마,프랑스,드라마
20124675,전우여 다시한번,Run Silent Run Deep,1958.0,,장편,기타,미국,"전쟁,액션,드라마",미국,전쟁
20127982,전봇대 엄마,The Telegraph Pole Mother,2005.0,,단편,기타,일본,애니메이션,일본,애니메이션
20128048,전기충격,Electroshock,2011.0,,단편,기타,프랑스,애니메이션,프랑스,애니메이션
20111836,저항의 문화,Cultures of Resistance,2010.0,,장편,기타,미국,다큐멘터리,미국,다큐멘터리
20081559,저항의 길,Way of the resistance,2007.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20119658,저주받은 자들,The Damned,1969.0,,장편,기타,"이탈리아,독일",기타,이탈리아,기타
20127919,저주받은 새,Gypaetus Helveticus,2012.0,,단편,기타,스위스,애니메이션,스위스,애니메이션
19968517,저스틴,Justin : Seduction of Innocent,1996.0,,장편,기타,"프랑스,아이슬란드,네덜란드","드라마,멜로/로맨스",프랑스,드라마
20134778,저스티스 리그: 더 뉴 프론티어,Justice League: The New Frontier,2008.0,,장편,기타,미국,"애니메이션,액션",미국,애니메이션
20134781,저스트 어 키스,Just A Kiss,2002.0,,장편,기타,미국,"멜로/로맨스,코미디",미국,멜로/로맨스
20124107,저 푸른 바다로,by the bluest of sea,1936.0,,장편,기타,소련,드라마,소련,드라마
19789015,저 파도 위에 엄마 얼굴이,Mother'S Face Above Those Waves,1978.0,,장편,기타,한국,"드라마,멜로/로맨스",한국,드라마
20111173,재활용,Second Hand,2011.0,,단편,기타,캐나다,애니메이션,캐나다,애니메이션
20134791,재클린의 유혹,Jacqueline Hyde,2005.0,,장편,기타,미국,"공포(호러),코미디",미국,공포(호러)
20127942,재즈의 실루엣,Silhouettes of Jazz,2011.0,,단편,기타,미국,애니메이션,미국,애니메이션
20128013,재즈 어 고고 - 간호사의 하루,Jazz a Gogo - a Nurse Day-,2000.0,,단편,기타,일본,애니메이션,일본,애니메이션
20081174,재외동포영화제-특별상영,Corean Network Film Festival-Special,,,기타,기타,한국,기타,한국,기타
20112431,재앙의 묵시록,After the Apocalypse,2010.0,,장편,기타,영국,다큐멘터리,영국,다큐멘터리
20157992,장난감 나라,Babes In Toyland,1934.0,,장편,기타,미국,"뮤지컬,코미디,판타지",미국,뮤지컬
20139321,장 총을 든 수녀,Nude Nuns BIG GUNS,2010.0,,장편,기타,미국,"액션,스릴러",미국,액션
20080081,장 루슈 회고전,Package Screening,,,장편,기타,기타,기타,기타,기타
20128132,잠자는 미녀,The Sleeping Beauty,2011.0,,단편,기타,포르투갈,애니메이션,포르투갈,애니메이션
19908485,잠자는 가시공주,Briar Rose or The Sleeping Beauty,1990.0,,단편,기타,체코,애니메이션,체코,애니메이션
20111820,잠 못 드는 사람들,Good Night Nobody,2010.0,,장편,기타,"스위스,기타,중국,우크라이나,미국",다큐멘터리,스위스,다큐멘터리
20070299,잘돼가? 무엇이든 외 1편,Package Screening,,,기타,기타,기타,기타,기타,기타
20111809,"잘 지내니, 루돌프?","How Are Youn Doing, Rudolf Ming?",2011.0,,장편,기타,기타,다큐멘터리,기타,다큐멘터리
20119724,작전규정,Standard Operating Procedure,2008.0,,장편,기타,미국,다큐멘터리,미국,다큐멘터리
20111621,작은 즐거움,D？lices,2010.0,,단편,기타,프랑스,애니메이션,프랑스,애니메이션
20119695,작은 오빠,My Second Brother,1959.0,,장편,기타,일본,드라마,일본,드라마
20110191,작은 아씨들,Little Women,1949.0,,장편,기타,미국,드라마,미국,드라마
20128010,작은 묘비,Little Tombstone,2011.0,,단편,기타,덴마크,애니메이션,덴마크,애니메이션
20111372,"작은 마녀, 푸크시아","Fuchsia, the Mini Witch",2010.0,,장편,기타,네덜란드,"가족,판타지",네덜란드,가족
20139241,작안의 샤나 극장판,Shakugan no Shana,2007.0,,장편,기타,일본,"판타지,액션,애니메이션",일본,판타지
20111432,자화상,Self-Portrait,1988.0,,단편,기타,일본,애니메이션,일본,애니메이션
20111600,"자전거 바퀴, 반창고 그리고 사탕","Wheels, Band-aids and Lollipops",2010.0,,단편,기타,스페인,애니메이션,스페인,애니메이션
20100007,자전거 드림,Bicycle Dreams,2009.0,,장편,기타,미국,어드벤처,미국,어드벤처
20080281,자전거 도둑,The Bicycle Thief,2006.0,,단편,기타,한국,"드라마,코미디",한국,드라마
20112637,자스민 우먼,Jasmine Women,2004.0,,장편,기타,중국,"가족,멜로/로맨스,드라마",중국,가족
20090790,자마,Blood Brothers,1973.0,,장편,기타,홍콩,액션,홍콩,액션
20128137,자고나니 토마토,Tomato Confit,2012.0,,단편,기타,일본,애니메이션,일본,애니메이션
20112462,잊혀진 상처,"Forgotten Scar, The",2010.0,,단편,기타,한국,다큐멘터리,한국,다큐멘터리
20112467,잊을 수 없는 기억,Unforgettable Memory,2009.0,,단편,기타,중국,다큐멘터리,중국,다큐멘터리
20247673,오멘: 저주의 시작,The First Omen,2024.0,20240403.0,장편,개봉,미국,공포(호러),미국,공포(호러)
20232205,우리는 천국에 갈 순 없지만 사랑은 할 수 있겠지,"No Heaven, But Love.",2023.0,,장편,개봉준비,한국,드라마,한국,드라마
20127979,잉크천지,Pl.ink!,2011.0,,단편,기타,노르웨이,애니메이션,노르웨이,애니메이션
20111441,입체 하이비전 The Box 영어판,3D High-vision The Box English Ver.,2002.0,,단편,기타,일본,애니메이션,일본,애니메이션
20119842,잃어버린 벽,Lost Wall,2010.0,,장편,기타,중국,다큐멘터리,중국,다큐멘터리
20110551,일요일의 사람들,Menschen am Sonntag,1930.0,,장편,기타,독일,드라마,독일,드라마
20124527,일어나 시드,Wake Up Sid,2009.0,,장편,기타,인도,"코미디,드라마",인도,코미디
19688087,일식,A Solar Eclipse,1968.0,,기타,기타,한국,"멜로/로맨스,드라마",한국,멜로/로맨스
20156647,일보지요: 상하이 살인사건,Gone with the Bullets,2014.0,,장편,기타,중국,"액션,어드벤처,코미디",중국,액션
20111403,"일곱 살, 내가 태어난 이유",7 or Why I Exist,2010.0,,장편,기타,독일,다큐멘터리,독일,다큐멘터리
19779002,일격필살,One Lethal Blow,1977.0,,장편,기타,한국,액션,한국,액션
20088456,일 디보,Il Divo,2008.0,,장편,기타,"이탈리아,프랑스",드라마,이탈리아,드라마
20151179,인피니트 스트라토스 2기,Infinite Stratos,2013.0,,기타,기타,일본,애니메이션,일본,애니메이션
20111327,인터뷰,Interview,2007.0,,단편,기타,한국,애니메이션,한국,애니메이션
20193845,인터뷰,Interview,2018.0,,장편,기타,한국,"다큐멘터리,가족,기타",한국,다큐멘터리
20128036,인생의 의미,The Meaning of Life,2005.0,,단편,기타,미국,애니메이션,미국,애니메이션
19458002,인생유전,Les Enfants Du Paradis,1945.0,,장편,기타,프랑스,"드라마,멜로/로맨스",프랑스,드라마
20113242,인산인해,People Mountain People Sea,2011.0,,장편,기타,"중국,홍콩","드라마,범죄,스릴러",중국,드라마
20119846,인디고공장,Indigo Factory,2009.0,,장편,기타,중국,다큐멘터리,중국,다큐멘터리
20111918,인도에서 온 말리,Maley from India,2009.0,,단편,기타,한국,드라마,한국,드라마
20111215,인도네시아 특별전,Indonesian Animation Films from analog to digital era (1980s ？ 2010s),,,장편,기타,인도네시아,다큐멘터리,인도네시아,다큐멘터리
20111990,인간의 조건(5·6부),The Human Condition trilogy (V·VI),1961.0,,장편,기타,일본,"드라마,전쟁",일본,드라마
20111988,인간의 조건(3·4부),The Human Condition trilogy (III·IV),1959.0,,장편,기타,일본,"드라마,전쟁",일본,드라마
20111985,인간의 조건(1·2부),The Human Condition trilogy (I·II),1959.0,,장편,기타,일본,"드라마,전쟁",일본,드라마
20137761,인간의 숲,,2013.0,,장편,기타,한국,"미스터리,드라마,스릴러,범죄,멜로/로맨스",한국,미스터리
20124337,인간 사냥,Man Hunt,1941.0,,장편,기타,미국,"스릴러,드라마",미국,스릴러
20001389,인 더 비기닝,In the Beginning,2000.0,,장편,기타,미국,"어드벤처,드라마",미국,어드벤처
20112809,익사에서 구조된 부뒤,Boudu Sauve' des Eaux / Boudu Saved from Drowning,1932.0,,장편,기타,프랑스,코미디,프랑스,코미디
20111219,이토 유이치의 클레이메이션,Yuichi ITO's Claymation,,,장편,기타,일본,애니메이션,일본,애니메이션
20111808,이템바,iThemba,2010.0,,장편,기타,"미국,기타",다큐멘터리,미국,다큐멘터리
20136238,이태원 버스,,2003.0,,장편,기타,한국,성인물(에로),한국,성인물(에로)
20138814,이중 생활,,2006.0,,장편,기타,한국,성인물(에로),한국,성인물(에로)
20071074,이주노동자영화제 다시보기! with 이주노동자의 방송MWTV,Package Screening,,,기타,기타,기타,기타,기타,기타
20128142,이젠 다 알잖아요,Now You Know It Anyway,2011.0,,단편,기타,네덜란드,애니메이션,네덜란드,애니메이션
20110772,이웃,Neighbor,2007.0,,단편,기타,한국,드라마,한국,드라마
19958669,이온 플럭스,Aeon Flux,1995.0,,장편,기타,미국,"애니메이션,어드벤처,SF,액션",미국,애니메이션
20080897,이어도,Ieoh Island,1977.0,,장편,기타,한국,드라마,한국,드라마
20249511,나쁜 시동생 : 형수님 많이 외롭죠?,,2023.0,,장편,기타,일본,멜로/로맨스,일본,멜로/로맨스
20249512,착한 며느리 : 아버님 이러시면 안돼요,,2023.0,,장편,기타,일본,멜로/로맨스,일본,멜로/로맨스
20111424,이승 가타쿠 (화택),House of Flames,1979.0,,단편,기타,일본,애니메이션,일본,애니메이션
20249533,착한 며느리 : 아버님 이러시면 안돼요 2,,2023.0,,장편,기타,일본,멜로/로맨스,일본,멜로/로맨스
20124336,이수,Goodbye Again,1961.0,,장편,기타,"프랑스,미국","멜로/로맨스,드라마",프랑스,멜로/로맨스
20119364,이상한 마을의 사진사 J,"J, a Photographer in a Strange Village",2005.0,,단편,기타,한국,"드라마,판타지",한국,드라마
20112794,이상한 드라마,"Drole de drame / Bizarre, Bizarre",1937.0,,장편,기타,프랑스,코미디,프랑스,코미디
20116122,이상한 나라의 데자뷰,Deja-vu In Wonderland,1993.0,,옴니버스,기타,한국,다큐멘터리,한국,다큐멘터리
20100723,이산 가족,Homes Apart: Two Korea,1991.0,,장편,기타,미국,다큐멘터리,미국,다큐멘터리
20194343,이사도라의 아이들,ISADORA'S CHILDREN,2019.0,,장편,기타,"프랑스,한국",드라마,프랑스,드라마
20158323,이빨,The TOOTH,2013.0,,장편,기타,한국,드라마,한국,드라마
20111203,이매진,Imagine,2010.0,,장편,기타,한국,드라마,한국,드라마
20070183,이리맨젤특별전,,,,기타,기타,체코,기타,체코,기타
20070119,이라크 인 프래그먼츠,Iraq In Fragments,2006.0,,단편,기타,"미국,기타",다큐멘터리,미국,다큐멘터리
20108552,이라크 묵시록,Valley Of The Wolves: Iraq,2006.0,,장편,기타,터키,"액션,어드벤처",터키,액션
20111585,이글맨 스택,The Eagleman Stag,2010.0,,단편,기타,영국,애니메이션,영국,애니메이션
19789038,이 한몸 다바쳐,Devoting My Whole Being To You,1978.0,,장편,기타,한국,"드라마,멜로/로맨스",한국,드라마
20151178,"이 남자, 외계인과 싸울 수 있습니다.","この男子、宇宙人と戦えます,",2011.0,,단편,기타,일본,애니메이션,일본,애니메이션
19438016,의혹의 그림자,Shadow Of A Doubt,1943.0,,장편,기타,미국,"범죄,미스터리,스릴러",미국,범죄
20127947,의자 뺏기,The Chair Not Taken,2010.0,,단편,기타,이탈리아,애니메이션,이탈리아,애니메이션
20124740,의문의 실종,Missing,1982.0,,장편,기타,미국,"미스터리,스릴러,드라마",미국,미스터리
20110002,음악으로 통한다 2011-재즈싱어공연+앙드레 마티유,The Child Prodigy,2011.0,,장편,기타,캐나다,공연,캐나다,공연
20071056,"음악, 영화를 연주하다",Package Screening,,,장편,기타,기타,기타,기타,기타
20111423,음식물 쓰레기의 불편한 진실,Taste the Waste,2011.0,,장편,기타,독일,다큐멘터리,독일,다큐멘터리
20158641,음란한 동창생의 섹스 생각,,2012.0,,장편,기타,한국,기타,한국,기타
20112666,은혜의 빛,The Grace Card,2010.0,,장편,기타,미국,드라마,미국,드라마
20060852,은혜 갚은 까치,Magpie,1999.0,,단편,기타,한국,드라마,한국,드라마
20111816,은밀한 기쁨,Guilty Pleasures,2010.0,,장편,기타,영국,다큐멘터리,영국,다큐멘터리
19789018,율곡과 신사임당,Scholar Yul-Gok And His Mother Shin Sa-Im-Dang,1978.0,,장편,기타,한국,"드라마,사극",한국,드라마
20111917,윤희,Yunhee,2009.0,,단편,기타,한국,드라마,한국,드라마
19898496,윤의거리,Yun's Town,1989.0,,장편,기타,일본,드라마,일본,드라마
20138815,육체의 거래,Foreign Bodies,1994.0,,장편,기타,캐나다,스릴러,캐나다,스릴러
20112805,유토피아 런던,Utopia London,2010.0,,장편,기타,영국,다큐멘터리,영국,다큐멘터리
20011380,유원경몽,Peony Pavilion,2001.0,,장편,기타,홍콩,드라마,홍콩,드라마
20111332,유어파이얼드,You're fired,2010.0,,단편,기타,한국,애니메이션,한국,애니메이션
20113832,유.앤.미,U and Me,2008.0,,단편,기타,한국,드라마,한국,드라마
20111236,윌 아이즈너: 만화가의 초상,Will Eisner: Portrait of a Sequential Artist,2007.0,,장편,기타,미국,다큐멘터리,미국,다큐멘터리
